,name,rating,review
6433,Sri Krishna Sagar,1,Worst serve by the people Dont trust the details given by the hotel
6434,Sri Krishna Sagar,2,Delivery Schedule failed miserably Food quality is just okay
6435,Sri Krishna Sagar,4,Full filling combo is what we had today at a very worthy price the taste was really good  though we dint get the sweet and pickle which was in the menu but what we got was very tasty  Do try it for a complete meal packed
6436,Sri Krishna Sagar,1,not delivered
6437,Sri Krishna Sagar,4,Quantity was too less
6438,Sri Krishna Sagar,1,Worst serve by the people Dont trust the details given by the hotel
6439,Sri Krishna Sagar,2,Delivery Schedule failed miserably Food quality is just okay
6440,Sri Krishna Sagar,4,Full filling combo is what we had today at a very worthy price the taste was really good  though we dint get the sweet and pickle which was in the menu but what we got was very tasty  Do try it for a complete meal packed
6441,Sri Krishna Sagar,3,Mushroom and Paneer side dish ordered came as gravy
6442,Sri Krishna Sagar,1,Nothing was given proper they show you something and give you something else Ex Time paneer butter masala combo contains nothing but curry and rotis
6443,Sri Krishna Sagar,4,Good
6444,Sri Krishna Sagar,3,Not that good
6445,Sri Krishna Sagar,3,Should be improved
6446,Sri Krishna Sagar,3,Mushroom and Paneer side dish ordered came as gravy
6447,Sri Krishna Sagar,1,Nothing was given proper they show you something and give you something else Ex Time paneer butter masala combo contains nothing but curry and rotis
6448,Sri Krishna Sagar,4,Good
6449,Sri Krishna Sagar,3,Not that good
6450,Sri Krishna Sagar,3,Should be improved
6451,Sri Krishna Sagar,4,better
6452,Sri Krishna Sagar,1,"veg fried rice was very good
but ghee rice was very bad"
6453,Sri Krishna Sagar,1,no salt in fried rice
6454,Sri Krishna Sagar,3,superb
6455,Sri Krishna Sagar,3,Quality is not good
6456,Sri Krishna Sagar,4,better
6457,Sri Krishna Sagar,1,"veg fried rice was very good
but ghee rice was very bad"
6458,Sri Krishna Sagar,1,no salt in fried rice
6459,Sri Krishna Sagar,3,Good Food
6460,Sri Krishna Sagar,3,Quality is not good
6461,Sri Krishna Sagar,4,better
6462,Sri Krishna Sagar,1,"veg fried rice was very good
but ghee rice was very bad"
6463,Sri Krishna Sagar,1,no salt in fried rice
6464,Sri Krishna Sagar,3,superb
6465,Sri Krishna Sagar,3,Quality is not good
6466,Sri Krishna Sagar,1,"We have ordered one 
But got another one"
6467,Sri Krishna Sagar,1,worst delivery
6468,Sri Krishna Sagar,2,he called me 5 times
6469,Sri Krishna Sagar,5,Quality food
6470,Sri Krishna Sagar,1,Worst of the experiences  more than that the fault is from Zomatos side for delivering after almost an hour
6471,Sri Krishna Sagar,1,"We have ordered one 
But got another one"
6472,Sri Krishna Sagar,1,worst delivery
6473,Sri Krishna Sagar,2,he called me 5 times
6474,Sri Krishna Sagar,5,Quality food
6475,Sri Krishna Sagar,1,Worst of the experiences  more than that the fault is from Zomatos side for delivering after almost an hour
6476,Sri Krishna Sagar,5,good
6477,Sri Krishna Sagar,1,Actually we ordered Dal fry they sent paneer grave
6478,Sri Krishna Sagar,5,Paneer Kadai was very tasty
6479,Sri Krishna Sagar,5,good
6480,Sri Krishna Sagar,1,Ordered food online from this restaurant Food is average and also they delivered my order with a wrong item Ordered for a mushroom masala but i received Dhal fry which i dont eat
6481,Sri Krishna Sagar,5,good
6482,Sri Krishna Sagar,1,Actually we ordered Dal fry they sent paneer grave
6483,Sri Krishna Sagar,5,Paneer Kadai was very tasty
6484,Sri Krishna Sagar,5,good
6485,Sri Krishna Sagar,1,Ordered food online from this restaurant Food is average and also they delivered my order with a wrong item Ordered for a mushroom masala but i received Dhal fry which i dont eat
6486,Sri Krishna Sagar,5,good
6487,Sri Krishna Sagar,1,Actually we ordered Dal fry they sent paneer grave
6488,Sri Krishna Sagar,5,Paneer Kadai was very tasty
6489,Sri Krishna Sagar,5,good
6490,Sri Krishna Sagar,1,Ordered food online from this restaurant Food is average and also they delivered my order with a wrong item Ordered for a mushroom masala but i received Dhal fry which i dont eat
6491,Sri Krishna Sagar,1,One of the worst food and had to throw to the dustbin horrible abd rotten food
6492,Sri Krishna Sagar,5,Good
6493,Mylari Biryani Family Restaurant,5,This is the small place but with very good service we are been their for Many number of times this is one of the best place to eat biriyani and now they have introduced mutton biriyani meal and chicken biriyani meal with is fill with fully moth watering biriyani kabab and many more 
6494,Mylari Biryani Family Restaurant,2,One of the worst Donne biryani ever I had quantity as usual taste feels like some normal rice with boiled chickenthe pieces very small and less amountthe gravy not good over all for 110 rs definitely not recommended
6495,1980s Games Cafe,4,A very nice place for board game lovers I can recollect my childhood there There are various games and comfortable seating and they have variety of food Tried their Maggi and Paneer StartersIt was nice One can opt this place for relaxation and good food
6496,1980s Games Cafe,3,"One who want to spend time by playing with friends or dear ones do visit this place located in Basavngudi

Quite nice place to play with lot and lot kind of Indore games by paying and having

Some offer available there for price I dont remember exactly what it is

Seating is bit uncomfortable and food is also okay type Other than that types of games they provided or service is really good

Best place to refresh and chill

Overall 355 "
6497,1980s Games Cafe,2,Not worth your money or time It is the first floor of a house converted into a cafe Air conditioning did not work when we had gone and they refused to open the windows for some reason Menu is decent but quality of food was below average The white pasta was pretty bad we couldnt finish it Maggi was okay They charge 100rs for an hour Id suggest you to get your own games and sit at home and chill with some friends
6498,Kadala Tarangaa,1,ordered chicken ghee roast no ghee not authentic Mangalore food just like a fast food chicken shop dont go for it
6499,Kadala Tarangaa,1,Bad experience received re fried fish in thali which was apparently left over n stale fish  was smelling foul when receivedwould not recommend
6500,Kadala Tarangaa,5,"Best restaurant that serves for South Indian coastal food good service for the customers
Try this hotel for all Mangalore style dishes Amazing taste "
6501,Kadala Tarangaa,5,Nice food Fish sambar was goodwell preparedmangalorean style food I loved itbut fish fry was not that much good what I expected
6502,Kadala Tarangaa,5,Definitely one of the best restaurant that serves finest authentic South Indian coastal food Perfect value for money and the best sea food restaurant in Bangalore
6503,Kadala Tarangaa,2,Very stale and bland food It is not worth the money Not much variety for 100 in the fish thali Rice curry n sardine rawa fry None it tasted good
6504,Kadala Tarangaa,1,boiled rice was rotteni will never prefer to any onei threw the rice it s d platform to express my feedback on d food i got delivered by kadala tarangaabeing a mangalorean i know how boiled rice will be
6505,Kadala Tarangaa,1,"We were at work when my colleague ordered a chicken biryani from Kadala Taranga The delivery was super fast The food was just average The problem I had was with the packaging They gave us some sort of sweet pink coloured water in a half torn package When I removed the rubber band it spilt all over me And after a while my clothes started turning green in colour After 15 mins it started itching wherever the water had spilt on me Am not sure what exactly caused that Theres usually nothing I am allergic to but am really not sure what was used in that water either

I just had to rant this out and bring it to the restaurants notice I had to rush home and consult someone about this

Sorry to say this but I dont think I would like to order from here again and I wouldnt recommend the place to anyone either"
6506,Kadala Tarangaa,1,Worst Food toomuch spicy can even bit also non sense hotel Thu
6507,Kadala Tarangaa,1,"Most pathetic service Humble advice to Zomato not to keep this restaurant on board even
The restaurant management tries their best to ensure none of the customer gets the service people have paid and desire for Big no"
6508,Kadala Tarangaa,5,got the food on time and saved hungry
6509,Kadala Tarangaa,5,Good
6510,Kadala Tarangaa,5,Super food
6511,Kadala Tarangaa,2,No onion sides with the orderno salt in chicken currykabab was good garlic chicken was okok
6512,Kadala Tarangaa,1,rally upset none of the item is eatable thrown it
6513,Kadala Tarangaa,5,"Awsome varieties and taste maintained well and clean friendly staff taste too good have become fond of the taste here  fish anjal bangda too good mutton fry chicken tandoori chilli chicken variants are mouth watering




"
6514,Kadala Tarangaa,2,food could be done better
6515,Kadala Tarangaa,1,Very Poor Service I have looking into Mangalorian Restaurant then I choosen this but what I expected from too Its not upto the mark Please improve your services
6516,Kadala Tarangaa,5,Excellent food Very clean and hygienic Even though theres no place to sit home delivery is very quick And quantity for that price is worth it Have eaten here so many times
6517,Kadala Tarangaa,1,It is not the same place as the pictures on zomato There is no seating available here The number is also for wrong The place that does exist at the Zomato address looks very unhygienic and the cashier is extremely rude
6518,Kadala Tarangaa,5,"Awsome varieties and taste maintained well and clean friendly staff taste too good have become fond of the taste here  fish anjal bangda too good mutton fry chicken tandoori chilli chicken variants are mouth watering




"
6519,Kadala Tarangaa,2,food could be done better
6520,Kadala Tarangaa,1,Very Poor Service I have looking into Mangalorian Restaurant then I choosen this but what I expected from too Its not upto the mark Please improve your services
6521,Kadala Tarangaa,5,Excellent food Very clean and hygienic Even though theres no place to sit home delivery is very quick And quantity for that price is worth it Have eaten here so many times
6522,Kadala Tarangaa,1,It is not the same place as the pictures on zomato There is no seating available here The number is also for wrong The place that does exist at the Zomato address looks very unhygienic and the cashier is extremely rude
6523,Kadala Tarangaa,5,"Awsome varieties and taste maintained well and clean friendly staff taste too good have become fond of the taste here  fish anjal bangda too good mutton fry chicken tandoori chilli chicken variants are mouth watering




"
6524,Kadala Tarangaa,2,food could be done better
6525,Kadala Tarangaa,1,Very Poor Service I have looking into Mangalorian Restaurant then I choosen this but what I expected from too Its not upto the mark Please improve your services
6526,Kadala Tarangaa,5,Excellent food Very clean and hygienic Even though theres no place to sit home delivery is very quick And quantity for that price is worth it Have eaten here so many times
6527,Kadala Tarangaa,1,It is not the same place as the pictures on zomato There is no seating available here The number is also for wrong The place that does exist at the Zomato address looks very unhygienic and the cashier is extremely rude
6528,Kadala Tarangaa,5,"Awsome varieties and taste maintained well and clean friendly staff taste too good have become fond of the taste here  fish anjal bangda too good mutton fry chicken tandoori chilli chicken variants are mouth watering




"
6529,Kadala Tarangaa,2,food could be done better
6530,Kadala Tarangaa,1,Very Poor Service I have looking into Mangalorian Restaurant then I choosen this but what I expected from too Its not upto the mark Please improve your services
6531,Kadala Tarangaa,5,Excellent food Very clean and hygienic Even though theres no place to sit home delivery is very quick And quantity for that price is worth it Have eaten here so many times
6532,Kadala Tarangaa,1,It is not the same place as the pictures on zomato There is no seating available here The number is also for wrong The place that does exist at the Zomato address looks very unhygienic and the cashier is extremely rude
6533,Kadala Tarangaa,2,not good2 star was for kabab
6534,Kadala Tarangaa,2,I requested boiled rice I got normal rice
